Territory,County,Subcounty,Brand,QTY_KG_RTM,QTY_KG_RTM_NORM_BRANDWISE,QTY_SHARE_REGION_BRAND,White Space Score,WEIGHT,AWS
COAST,KWALE,MATUGA,SAWA CANDLES,499.2,0.27756103,0.056377476,,0.27804389,
COAST,KWALE,MATUGA,SAWA GLYCERIN,21.94116667,0.044723459,0.012589295,,0.04516988,
COAST,KWALE,MATUGA,SAWA MILKING JELLY,787.0617778,0.310132792,0.036903987,,0.311036549,
COAST,KWALE,MATUGA,SAWA PETROLLEUM JELLY,22.5675,0.285477178,0.038584508,69.1779389,0.291358025,20.15554763
COAST,KWALE,MATUGA,SAWA SOAP,6353.46,0.163534539,0.021973335,,0.167330153,
COAST,KWALE,MATUGA,USHINDI BAR,1618.025,0.285918929,0.040193936,47.44673382,0.286716106,13.60374275
COAST,KWALE,MATUGA,USHINDI LIQUID DISHWASH,221.6113333,0.064686262,0.01170516,,0.065596923,
COAST,KWALE,MATUGA,USHINDI PASTE DISHWASH,54.2,0.016545701,0.005456449,,0.016666667,
COAST,KWALE,MATUGA,WHITE WASH (PWANI OIL PRODUCTS),8454.575,0.359115729,0.036941368,21.09236349,0.359206265,7.576509111
COAST,KWALE,MSAMBWENI,4U SOAP,273,0.217277487,0.05471216,,0.233333333,
COAST,KWALE,MSAMBWENI,AFRISENSE,17.4,0.15430649,0.025143146,56.16951953,0.156724988,8.803167284
COAST,KWALE,MSAMBWENI,BELLEZA (PWANI OIL PRODUCTS),164.7452917,0.35010661,0.040057155,,0.351765206,
COAST,KWALE,MSAMBWENI,DETREX,9056.692,0.370721376,0.062619204,54.67270314,0.370733741,20.26901576
COAST,KWALE,MSAMBWENI,DIVA (PWANI OIL PRODUCTS),551.6,1,0.512563188,47.26637893,1,47.26637893
COAST,KWALE,MSAMBWENI,DIVA GLYCERIN,12.76227778,0.471880525,0.101341405,,0.487017413,
COAST,KWALE,MSAMBWENI,FRESCO (PWANI OIL PRODUCTS),130.0830417,0.544346364,0.055289785,,0.546443515,
COAST,KWALE,MSAMBWENI,FRESH FRI,4839.976,0.107082402,0.021427123,35.23114298,0.107471053,3.786328052
COAST,KWALE,MSAMBWENI,FRYKING,12,0,0.5,,1,
COAST,KWALE,MSAMBWENI,FRYMATE,1218,0.501744476,0.105166816,37.2025893,0.503805427,18.74286638
COAST,KWALE,MSAMBWENI,MPISHI POA,100.528,1,0.435080673,47.19936714,1,47.19936714
COAST,KWALE,MSAMBWENI,NDUME,38.4,0.027509331,0.008509507,48.19629137,0.027509331,1.325847731
COAST,KWALE,MSAMBWENI,ONJA,893.25,0.351096254,0.130363398,47.35629313,0.351223828,16.63265854
COAST,KWALE,MSAMBWENI,POPCO,3256.576667,0.82675789,0.10859681,46.66201269,0.828800678,38.67350775
COAST,KWALE,MSAMBWENI,POPCO LAUNDRY SOAP,36,0,1,,1,
COAST,KWALE,MSAMBWENI,RAINBOW WASHING POWDER,3,0,0.005291005,,0.013888889,
COAST,KWALE,MSAMBWENI,SALIT,3456.6455,0.048651636,0.018713525,47.68458925,0.048795225,2.326780266
COAST,KWALE,MSAMBWENI,SAWA CANDLES,720,0.400624234,0.081313667,,0.401024841,
COAST,KWALE,MSAMBWENI,SAWA GLYCERIN,61.7375,0.12668975,0.035423439,,0.127097866,
COAST,KWALE,MSAMBWENI,SAWA MILKING JELLY,944.2618333,0.372337694,0.04427483,,0.37315996,
COAST,KWALE,MSAMBWENI,SAWA PETROLLEUM JELLY,46.6225,0.598616874,0.079712251,69.1779389,0.601920439,41.63961535
COAST,KWALE,MSAMBWENI,SAWA SOAP,13499.5545,0.352598103,0.046687982,,0.355535807,
COAST,KWALE,MSAMBWENI,USHINDI BAR,1283.55,0.226583289,0.031885124,47.44673382,0.227446707,10.79160335
COAST,KWALE,MSAMBWENI,USHINDI LIQUID DISHWASH,348.0638333,0.102152663,0.018384181,,0.103026845,
COAST,KWALE,MSAMBWENI,USHINDI PASTE DISHWASH,274,0.084143191,0.027584263,,0.084255843,
COAST,KWALE,MSAMBWENI,WHITE WASH (PWANI OIL PRODUCTS),16490.775,0.700594897,0.072054692,21.09236349,0.700637193,14.77809435
COAST,KWALE,,AFRISENSE,1.6925,0.012420397,,56.16951953,0.015244658,0.856285094
COAST,KWALE,,BELLEZA (PWANI OIL PRODUCTS),13.24735417,0.025799574,,,0.028285836,
COAST,KWALE,,DETREX,301.92,0.012339624,,54.67270314,0.01235903,0.675701596
COAST,KWALE,,FRESCO (PWANI OIL PRODUCTS),6.972291667,0.024800336,,,0.029288703,
COAST,KWALE,,FRESH FRI,75.2905,0.001237095,,35.23114298,0.001671816,0.058899989
COAST,KWALE,,FRYMATE,12,0.000830703,,37.2025893,0.0049636,0.184658782
COAST,KWALE,,ONJA,14.75,0.005604169,,47.35629313,0.005799666,0.274650673
COAST,KWALE,,SALIT,155.038,0.002037947,,47.68458925,0.002188571,0.104361109
COAST,KWALE,,SAWA CANDLES,19.2,0.010032326,,,0.010693996,
COAST,KWALE,,SAWA GLYCERIN,4.236916667,0.008259002,,,0.008722463,
COAST,KWALE,,SAWA MILKING JELLY,34.79583333,0.012457134,,,0.013750859,
COAST,KWALE,,SAWA PETROLLEUM JELLY,2.40125,0.022959889,,69.1779389,0.031001372,2.144611
COAST,KWALE,,SAWA SOAP,760.804,0.015570155,,,0.020037184,
COAST,KWALE,,USHINDI BAR,36.375,0.005335285,,47.44673382,0.006445697,0.305827254
COAST,KWALE,,USHINDI LIQUID DISHWASH,22.10125,0.005573752,,,0.006541967,
COAST,KWALE,,USHINDI PASTE DISHWASH,0.4,0,,,0.000123001,
COAST,KWALE,,WHITE WASH (PWANI OIL PRODUCTS),1562.925,0.066271485,,21.09236349,0.066403391,1.400604466
COAST,LAMU,LAMU WEST,AFRISENSE,0.625,0.002777652,0.00090313,56.16951953,0.00562949,0.316205721
COAST,LAMU,LAMU WEST,BELLEZA (PWANI OIL PRODUCTS),22.01252083,0.0445629,0.005352256,,0.047001276,
COAST,LAMU,LAMU WEST,DETREX,344.64,0.014088392,0.002382888,54.67270314,0.014107764,0.771309612
COAST,LAMU,LAMU WEST,FRESCO (PWANI OIL PRODUCTS),14.14379167,0.055065153,0.0060116,,0.059414226,
COAST,LAMU,LAMU WEST,FRESH FRI,96.231,0.001702278,0.000426026,35.23114298,0.002136797,0.075281806
COAST,LAMU,LAMU WEST,ONJA,16.5,0.0062924,0.002408056,47.35629313,0.006487762,0.307236346
COAST,LAMU,LAMU WEST,SALIT,10.692,0,5.79E-05,47.68458925,0.000150932,0.007197132
COAST,LAMU,LAMU WEST,SAWA CANDLES,7.2,0.003344109,0.000813137,,0.004010248,
COAST,LAMU,LAMU WEST,SAWA MILKING JELLY,34.2275,0.012232242,0.001604869,,0.013526262,
COAST,LAMU,LAMU WEST,SAWA PETROLLEUM JELLY,4.5475,0.050899032,0.007775033,69.1779389,0.058710562,4.061475699
COAST,LAMU,LAMU WEST,SAWA SOAP,1031.424,0.022729923,0.003567163,,0.027164464,
COAST,LAMU,LAMU WEST,USHINDI BAR,52.8,0.008249069,0.001311624,47.44673382,0.009356228,0.443922447
COAST,LAMU,LAMU WEST,USHINDI LIQUID DISHWASH,94.977,0.027165986,0.005016535,,0.028113179,
COAST,LAMU,LAMU WEST,USHINDI PASTE DISHWASH,28.8,0.008734162,0.002899368,,0.008856089,
COAST,LAMU,LAMU WEST,WHITE WASH (PWANI OIL PRODUCTS),357.6,0.015054072,0.001562495,21.09236349,0.015193213,0.320460775
COAST,LAMU,,BELLEZA (PWANI OIL PRODUCTS),3.685354167,0.00533049,,,0.007868992,
COAST,LAMU,,DETREX,123.84,0.005049814,,54.67270314,0.005069364,0.277155822
COAST,LAMU,,FRESCO (PWANI OIL PRODUCTS),1.4940625,0.001681379,,,0.006276151,
COAST,LAMU,,FRESH FRI,98.011,0.00174182,,35.23114298,0.002176322,0.076674306
COAST,LAMU,,SAWA MILKING JELLY,3.315,0,,,0.001310045,
COAST,LAMU,,SAWA PETROLLEUM JELLY,0.6375,0,,69.1779389,0.008230453,0.569365752
COAST,LAMU,,SAWA SOAP,172.294,0,,,0.004537682,
COAST,LAMU,,USHINDI BAR,6.3,0,,47.44673382,0.001116368,0.052968019
COAST,LAMU,,WHITE WASH (PWANI OIL PRODUCTS),111.6,0.004600888,,21.09236349,0.004741506,0.100009571
COAST,MOMBASA,CHANGAMWE,4U SOAP,204,0.157068063,0.040883812,,0.174358974,
COAST,MOMBASA,CHANGAMWE,AFRISENSE,110.65,0.996635202,0.159890179,56.16951953,0.996644824,55.98106092
COAST,MOMBASA,CHANGAMWE,BELLEZA (PWANI OIL PRODUCTS),339.5506042,0.724307036,0.082560364,,0.725010634,
COAST,MOMBASA,CHANGAMWE,DETREX,4150.107,0.169867427,0.028694406,54.67270314,0.169883738,9.28800319
COAST,MOMBASA,CHANGAMWE,DIVA GLYCERIN,6.7565,0.235933169,0.053651332,,0.257832748,
COAST,MOMBASA,CHANGAMWE,FRESCO (PWANI OIL PRODUCTS),181.5783958,0.761664565,0.077177088,,0.762761506,
COAST,MOMBASA,CHANGAMWE,FRESH FRI,4166.440333,0.092120116,0.018445304,35.23114298,0.092515279,3.259419037
COAST,MOMBASA,CHANGAMWE,NDUME,150,0.107458324,0.033240261,48.19629137,0.107458324,5.179092697
COAST,MOMBASA,CHANGAMWE,ONJA,92,0.035984662,0.013426737,47.35629313,0.036174187,1.713075383
COAST,MOMBASA,CHANGAMWE,POPCO,46.332,0,0.00154503,46.66201269,0.011791521,0.550216115
COAST,MOMBASA,CHANGAMWE,SALIT,7750.935,0.10928049,0.041961871,47.68458925,0.109414928,5.217405894
COAST,MOMBASA,CHANGAMWE,SAWA CANDLES,48.6,0.026418459,0.005488673,,0.027069177,
COAST,MOMBASA,CHANGAMWE,SAWA GLYCERIN,105.9892986,0.217832715,0.060814018,,0.218198238,
COAST,MOMBASA,CHANGAMWE,SAWA MILKING JELLY,925.695,0.364990699,0.043404262,,0.36582259,
COAST,MOMBASA,CHANGAMWE,SAWA PETROLLEUM JELLY,30.83375,0.393084371,0.052717628,69.1779389,0.398079561,27.53832355
COAST,MOMBASA,CHANGAMWE,SAWA SOAP,17450.267,0.457121739,0.060351455,,0.459585148,
COAST,MOMBASA,CHANGAMWE,USHINDI BAR,4329.95,0.767012595,0.107561833,47.44673382,0.767272695,36.40458333
COAST,MOMBASA,CHANGAMWE,USHINDI LIQUID DISHWASH,237.16475,0.069294558,0.012526667,,0.070200732,
COAST,MOMBASA,CHANGAMWE,USHINDI PASTE DISHWASH,183.6,0.056341493,0.01848347,,0.056457565,
COAST,MOMBASA,CHANGAMWE,WHITE WASH (PWANI OIL PRODUCTS),16085.55,0.683375826,0.070284104,21.09236349,0.683420555,14.41495476
COAST,MOMBASA,JOMVU,4U SOAP,90,0.057591623,0.018036976,,0.076923077,
COAST,MOMBASA,JOMVU,AFRISENSE,55.9225,0.502280836,0.080808482,56.16951953,0.503704204,28.29282313
COAST,MOMBASA,JOMVU,BELLEZA (PWANI OIL PRODUCTS),204.5869583,0.435394456,0.049744496,,0.436835389,
COAST,MOMBASA,JOMVU,DETREX,3819.146,0.156319344,0.026406097,54.67270314,0.156335921,8.54730739
COAST,MOMBASA,JOMVU,DIVA (PWANI OIL PRODUCTS),9.6,0.015261628,0.008920607,47.26637893,0.017403916,0.822620083
COAST,MOMBASA,JOMVU,DIVA GLYCERIN,14.07604167,0.523494009,0.111773608,,0.537151558,
COAST,MOMBASA,JOMVU,FRESCO (PWANI OIL PRODUCTS),85.460375,0.356031946,0.03632361,,0.358995816,
COAST,MOMBASA,JOMVU,FRESH FRI,6433.213667,0.142475448,0.028480567,35.23114298,0.142848694,5.032722759
COAST,MOMBASA,JOMVU,NDUME,319.2,0.228671314,0.070735275,48.19629137,0.228671314,11.02110926
COAST,MOMBASA,JOMVU,ONJA,66.75,0.026054469,0.009741681,47.35629313,0.026245945,1.242910672
COAST,MOMBASA,JOMVU,POPCO,670.056,0.160632223,0.022344306,46.66201269,0.170529646,7.957256518
COAST,MOMBASA,JOMVU,SALIT,9173.86,0.129370032,0.049665277,47.68458925,0.129501438,6.17522289
COAST,MOMBASA,JOMVU,SAWA CANDLES,17.4,0.009029094,0.00196508,,0.009691434,
COAST,MOMBASA,JOMVU,SAWA GLYCERIN,75.44732639,0.154927116,0.043289796,,0.155322036,
COAST,MOMBASA,JOMVU,SAWA MILKING JELLY,756.1335556,0.297894329,0.035453815,,0.298814119,
COAST,MOMBASA,JOMVU,SAWA PETROLLEUM JELLY,20.84625,0.263070539,0.035641622,69.1779389,0.269135802,18.6182601
COAST,MOMBASA,JOMVU,SAWA SOAP,16329.18,0.427461244,0.056474194,,0.430059243,
COAST,MOMBASA,JOMVU,USHINDI BAR,2704.4,0.478641121,0.067180966,47.44673382,0.47922315,22.73757322
COAST,MOMBASA,JOMVU,USHINDI LIQUID DISHWASH,453.36175,0.133351208,0.02394585,,0.134195014,
COAST,MOMBASA,JOMVU,USHINDI PASTE DISHWASH,138.6,0.042502153,0.013953207,,0.042619926,
COAST,MOMBASA,JOMVU,WHITE WASH (PWANI OIL PRODUCTS),9743.3,0.413877026,0.042572315,21.09236349,0.413959827,8.731391137
COAST,MOMBASA,KISAUNI,4U SOAP,24,0,0.00480986,,0.020512821,
COAST,MOMBASA,KISAUNI,AFRISENSE,31.53,0.281943002,0.045561115,56.16951953,0.283996487,15.95194623
COAST,MOMBASA,KISAUNI,BELLEZA (PWANI OIL PRODUCTS),173.908875,0.369722814,0.042285244,,0.371331348,
COAST,MOMBASA,KISAUNI,DETREX,3540.893,0.144928893,0.024482217,54.67270314,0.144945694,7.924572903
COAST,MOMBASA,KISAUNI,DIVA (PWANI OIL PRODUCTS),110.4,0.198401163,0.102586976,47.26637893,0.200145033,9.460130953
COAST,MOMBASA,KISAUNI,FRESCO (PWANI OIL PRODUCTS),89.24533333,0.372005044,0.037932348,,0.374895397,
COAST,MOMBASA,KISAUNI,FRESH FRI,12989.77533,0.288126464,0.057507209,35.23114298,0.288436315,10.16194104
COAST,MOMBASA,KISAUNI,FRYMATE,1619,0.668300382,0.139790702,37.2025893,0.669672402,24.91354735
COAST,MOMBASA,KISAUNI,NDUME,596.4,0.427254297,0.132163276,48.19629137,0.427254297,20.59207257
COAST,MOMBASA,KISAUNI,ONJA,229.5,0.090059974,0.03349387,47.35629313,0.090238868,4.273378265
COAST,MOMBASA,KISAUNI,POPCO,358.156,0.080306325,0.0119434,46.66201269,0.091150913,4.253285047
COAST,MOMBASA,KISAUNI,RAINBOW WASHING POWDER,162,0.746478873,0.285714286,,0.75,
COAST,MOMBASA,KISAUNI,SALIT,7580.644,0.106876239,0.041039953,47.68458925,0.10701104,5.102777495
COAST,MOMBASA,KISAUNI,SAWA BODY WASH,1.555,0.006736333,0.010817956,,0.019877708,
COAST,MOMBASA,KISAUNI,SAWA CANDLES,351.6,0.195295954,0.039708174,,0.195833797,
COAST,MOMBASA,KISAUNI,SAWA GLYCERIN,102.6352917,0.210924654,0.058889572,,0.211293405,
COAST,MOMBASA,KISAUNI,SAWA MILKING JELLY,577.1328889,0.227062808,0.027060778,,0.22807539,
COAST,MOMBASA,KISAUNI,SAWA PETROLLEUM JELLY,23.22625,0.294052559,0.039710798,69.1779389,0.299862826,20.74389224
COAST,MOMBASA,KISAUNI,SAWA SOAP,13018.3145,0.33986598,0.045023622,,0.342861459,
COAST,MOMBASA,KISAUNI,USHINDI BAR,2445.5,0.432712436,0.060749538,47.44673382,0.433345737,20.56083986
COAST,MOMBASA,KISAUNI,USHINDI DETERGENT,0,0,,58.84357168,,
COAST,MOMBASA,KISAUNI,USHINDI LIQUID DISHWASH,1596.155833,0.471947766,0.084306425,,0.4724619,
COAST,MOMBASA,KISAUNI,USHINDI PASTE DISHWASH,746.4,0.229425514,0.075141948,,0.229520295,
COAST,MOMBASA,KISAUNI,WHITE WASH (PWANI OIL PRODUCTS),6571.375,0.279093632,0.028712926,21.09236349,0.279195473,5.888892411
COAST,MOMBASA,LIKONI,4U SOAP,366,0.298429319,0.073350368,,0.312820513,
COAST,MOMBASA,LIKONI,AFRISENSE,52.15,0.468203785,0.075357188,56.16951953,0.469724605,26.3842054
COAST,MOMBASA,LIKONI,BELLEZA (PWANI OIL PRODUCTS),326.2036458,0.695735608,0.079315105,,0.696512123,
COAST,MOMBASA,LIKONI,DETREX,13844.365,0.566707593,0.095721829,54.67270314,0.566716106,30.98390145
COAST,MOMBASA,LIKONI,DIVA (PWANI OIL PRODUCTS),71.2,0.127180233,0.066161166,47.26637893,0.129079043,6.101098948
COAST,MOMBASA,LIKONI,DIVA GLYCERIN,6.944180556,0.243306524,0.055141647,,0.264994769,
COAST,MOMBASA,LIKONI,FRESCO (PWANI OIL PRODUCTS),153.3904167,0.64270702,0.065196224,,0.644351464,
COAST,MOMBASA,LIKONI,FRESH FRI,8625.523833,0.191176615,0.038186173,35.23114298,0.191528663,6.747773719
COAST,MOMBASA,LIKONI,FRYMATE,261,0.104253198,0.022535746,37.2025893,0.107958306,4.016328511
COAST,MOMBASA,LIKONI,NDUME,38.4,0.027509331,0.008509507,48.19629137,0.027509331,1.325847731
COAST,MOMBASA,LIKONI,ONJA,2543.25,1,0.371169002,47.35629313,1,47.35629313
COAST,MOMBASA,LIKONI,POPCO,3929.264,1,0.131028862,46.66201269,1,46.66201269
COAST,MOMBASA,LIKONI,SALIT,11208.3755,0.158094305,0.0606797,47.68458925,0.158221375,7.544721301
COAST,MOMBASA,LIKONI,SAWA BODY WASH,31.07,0.389088004,0.216150408,,0.397170676,
COAST,MOMBASA,LIKONI,SAWA CANDLES,484.2,0.269200758,0.054683441,,0.269689206,
COAST,MOMBASA,LIKONI,SAWA GLYCERIN,84.43520833,0.173438956,0.048446818,,0.173825225,
COAST,MOMBASA,LIKONI,SAWA MILKING JELLY,1120.320056,0.442004875,0.0525299,,0.442735873,
COAST,MOMBASA,LIKONI,SAWA PETROLLEUM JELLY,59.5425,0.766804979,0.101802064,69.1779389,0.76872428,53.17876126
COAST,MOMBASA,LIKONI,SAWA SOAP,30409.641,0.799986703,0.105171232,,0.8008943,
COAST,MOMBASA,LIKONI,USHINDI BAR,2655.925,0.470041689,0.065976781,47.44673382,0.470633317,22.33001374
COAST,MOMBASA,LIKONI,USHINDI LIQUID DISHWASH,653.2145833,0.192565271,0.034501761,,0.193351424,
COAST,MOMBASA,LIKONI,USHINDI PASTE DISHWASH,288.4,0.08857178,0.029033947,,0.088683887,
COAST,MOMBASA,LIKONI,WHITE WASH (PWANI OIL PRODUCTS),23536.825,1,0.102841659,21.09236349,1,21.09236349
COAST,MOMBASA,LIKONI,,0,,,,,
COAST,MOMBASA,MVITA,4U SOAP,619.5,0.519633508,0.124154517,,0.529487179,
COAST,MOMBASA,MVITA,AFRISENSE,111.0225,1,0.160428445,56.16951953,1,56.16951953
COAST,MOMBASA,MVITA,BELLEZA (PWANI OIL PRODUCTS),131.9755208,0.279957356,0.032089317,,0.281794981,
COAST,MOMBASA,MVITA,DETREX,13707.608,0.561109364,0.094776272,54.67270314,0.561117988,30.67783718
COAST,MOMBASA,MVITA,DIVA (PWANI OIL PRODUCTS),36.96,0.06497093,0.034344335,47.26637893,0.067005076,3.167087319
COAST,MOMBASA,MVITA,DIVA GLYCERIN,3.004333333,0.088522819,0.023856506,,0.114647453,
COAST,MOMBASA,MVITA,FRESCO (PWANI OIL PRODUCTS),137.8521667,0.577133249,0.058591931,,0.579079498,
COAST,MOMBASA,MVITA,FRESH FRI,45035.15917,1,0.199375759,35.23114298,1,35.23114298
COAST,MOMBASA,MVITA,FRYMATE,289,0.115883037,0.024953374,37.2025893,0.11954004,4.447199002
COAST,MOMBASA,MVITA,NDUME,1395.89,1,0.309331649,48.19629137,1,48.19629137
COAST,MOMBASA,MVITA,ONJA,136.75,0.053583718,0.019957677,47.35629313,0.053769783,2.546337594
COAST,MOMBASA,MVITA,POPCO,755.598,0.182662483,0.025196868,46.66201269,0.192300136,8.973111368
COAST,MOMBASA,MVITA,SALIT,70839.831,1,0.38351139,47.68458925,1,47.68458925
COAST,MOMBASA,MVITA,SAWA BODY WASH,78.22833333,1,0.544225496,,1,
COAST,MOMBASA,MVITA,SAWA CANDLES,230,0.127522015,0.025975199,,0.128105158,
COAST,MOMBASA,MVITA,SAWA GLYCERIN,42.30561806,0.086666986,0.024273909,,0.087093805,
COAST,MOMBASA,MVITA,SAWA MILKING JELLY,1070.264611,0.422197667,0.050182885,,0.422954614,
COAST,MOMBASA,MVITA,SAWA PETROLLEUM JELLY,50.46875,0.64868603,0.08628833,69.1779389,0.651577503,45.07478872
COAST,MOMBASA,MVITA,SAWA SOAP,37969.606,1,0.131317244,,1,
COAST,MOMBASA,MVITA,USHINDI BAR,4322.375,0.765668795,0.10737366,47.44673382,0.765930395,36.34089559
COAST,MOMBASA,MVITA,USHINDI DETERGENT,0,0,,58.84357168,,
COAST,MOMBASA,MVITA,USHINDI FLOOR CLEANER,24.18,0,1,,1,
COAST,MOMBASA,MVITA,USHINDI LIQUID DISHWASH,1358.973167,0.401673308,0.071778812,,0.402255864,
COAST,MOMBASA,MVITA,USHINDI PASTE DISHWASH,1669.8,0.513408783,0.168102928,,0.513468635,
COAST,MOMBASA,MVITA,WHITE WASH (PWANI OIL PRODUCTS),22109,0.939327979,0.09660293,21.09236349,0.93933655,19.81282796
COAST,MOMBASA,MVITA,,6.21,,,,,
COAST,MOMBASA,NYALI,4U SOAP,106.5,0.071989529,0.021343755,,0.091025641,
COAST,MOMBASA,NYALI,AFRISENSE,31.155,0.278555621,0.045019237,56.16951953,0.280618793,15.7622228
COAST,MOMBASA,NYALI,BELLEZA (PWANI OIL PRODUCTS),355.1884583,0.757782516,0.086362646,,0.758400681,
COAST,MOMBASA,NYALI,DETREX,5667.15,0.231968477,0.039183449,54.67270314,0.231983567,12.68316872
COAST,MOMBASA,NYALI,DIVA (PWANI OIL PRODUCTS),145.2,0.261627907,0.134924175,47.26637893,0.263234228,12.44212875
COAST,MOMBASA,NYALI,DIVA GLYCERIN,1.502166667,0.029507606,0.011928253,,0.057323727,
COAST,MOMBASA,NYALI,FRESCO (PWANI OIL PRODUCTS),176.4985833,0.740226986,0.075017992,,0.741422594,
COAST,MOMBASA,NYALI,FRESH FRI,26312.14433,0.584076795,0.116486848,35.23114298,0.584257829,20.58407112
COAST,MOMBASA,NYALI,FRYMATE,2417.6,1,0.208744906,37.2025893,1,37.2025893
COAST,MOMBASA,NYALI,NDUME,967.9,0.693392746,0.214488322,48.19629137,0.693392746,33.41895881
COAST,MOMBASA,NYALI,ONJA,437.75,0.171959493,0.063886457,47.35629313,0.172122284,8.151073358
COAST,MOMBASA,NYALI,POPCO,516.744,0.121148658,0.017231822,46.66201269,0.131511652,6.136598377
COAST,MOMBASA,NYALI,RAINBOW WASHING POWDER,186,0.85915493,0.328042328,,0.861111111,
COAST,MOMBASA,NYALI,SALIT,18133.666,0.255868902,0.098171711,47.68458925,0.255981215,12.20635909
COAST,MOMBASA,NYALI,SAWA BODY WASH,7.775,0.087313239,0.054089779,,0.099388542,
COAST,MOMBASA,NYALI,SAWA CANDLES,697.8,0.388251031,0.078806496,,0.388659909,
COAST,MOMBASA,NYALI,SAWA GLYCERIN,151.7399375,0.312062757,0.087064594,,0.312384245,
COAST,MOMBASA,NYALI,SAWA MILKING JELLY,945.9292778,0.372997511,0.044353013,,0.373818912,
COAST,MOMBASA,NYALI,SAWA PETROLLEUM JELLY,40.63,0.520608575,0.069466647,69.1779389,0.524554184,36.28757728
COAST,MOMBASA,NYALI,SAWA SOAP,23049.8775,0.605270118,0.079717614,,0.607061277,
COAST,MOMBASA,NYALI,USHINDI BAR,5643.3,1,0.140187229,47.44673382,1,47.44673382
COAST,MOMBASA,NYALI,USHINDI DETERGENT,0,0,,58.84357168,,
COAST,MOMBASA,NYALI,USHINDI LIQUID DISHWASH,3276.159667,0.969713307,0.173041569,,0.969742796,
COAST,MOMBASA,NYALI,USHINDI PASTE DISHWASH,1333.4,0.409952024,0.134236701,,0.4100246,
COAST,MOMBASA,NYALI,WHITE WASH (PWANI OIL PRODUCTS),9728.775,0.413259821,0.04250885,21.09236349,0.413342709,8.718374658
COAST,MOMBASA,,AFRISENSE,0.3175,0,,56.16951953,0.002859781,0.160632506
COAST,MOMBASA,,BELLEZA (PWANI OIL PRODUCTS),1.19525,0,,,0.002552105,
COAST,MOMBASA,,DETREX,105.876,0.004314447,,54.67270314,0.004334011,0.236952114
COAST,MOMBASA,,FRESCO (PWANI OIL PRODUCTS),1.095645833,0,,,0.00460251,
COAST,MOMBASA,,FRESH FRI,209.8358333,0.004225958,,35.23114298,0.004659378,0.164155215
COAST,MOMBASA,,ONJA,0.5,0,,47.35629313,0.000196599,0.009310192
COAST,MOMBASA,,SALIT,101.1285,0.001276826,,47.68458925,0.001427566,0.068072875
COAST,MOMBASA,,SAWA CANDLES,1.2,0,,,0.000668375,
COAST,MOMBASA,,SAWA GLYCERIN,0.378291667,0.000311607,,,0.000778782,
COAST,MOMBASA,,SAWA MILKING JELLY,5.525,0.000874509,,,0.002183408,
COAST,MOMBASA,,SAWA PETROLLEUM JELLY,1.29625,0.00857538,,69.1779389,0.016735254,1.157710363
COAST,MOMBASA,,SAWA SOAP,290.788,0.003134985,,,0.007658441,
COAST,MOMBASA,,USHINDI BAR,162.15,0.027647685,,47.44673382,0.028733188,1.363295924
COAST,MOMBASA,,USHINDI LIQUID DISHWASH,5.5495,0.000669661,,,0.001642651,
COAST,MOMBASA,,USHINDI PASTE DISHWASH,0.6,6.15E-05,,,0.000184502,
COAST,MOMBASA,,WHITE WASH (PWANI OIL PRODUCTS),202.125,0.008447532,,21.09236349,0.008587607,0.181132926
COAST,TAITA TAVETA,MWATATE,4U SOAP,34.5,0.009162304,0.006914174,,0.029487179,
COAST,TAITA TAVETA,MWATATE,AFRISENSE,12.6325,0.111241588,0.018254069,56.16951953,0.113783242,6.391150041
COAST,TAITA TAVETA,MWATATE,BELLEZA (PWANI OIL PRODUCTS),93.32910417,0.197228145,0.022692596,,0.199276903,
COAST,TAITA TAVETA,MWATATE,DETREX,615.6826667,0.025183684,0.004256914,54.67270314,0.025202838,1.377907262
COAST,TAITA TAVETA,MWATATE,DIVA GLYCERIN,15.43091667,0.576722614,0.122532262,,0.588854532,
COAST,TAITA TAVETA,MWATATE,FRESCO (PWANI OIL PRODUCTS),41.63454167,0.171080286,0.017696118,,0.174895397,
COAST,TAITA TAVETA,MWATATE,FRESH FRI,6161.38,0.136436787,0.027277128,35.23114298,0.136812662,4.820066449
COAST,TAITA TAVETA,MWATATE,FRYMATE,365,0.147449742,0.031515507,37.2025893,0.150976175,5.616704622
COAST,TAITA TAVETA,MWATATE,MPISHI POA,15,0.10468135,0.064919327,47.19936714,0.14921216,7.042719512
COAST,TAITA TAVETA,MWATATE,NDUME,58.8,0.042123663,0.013030182,48.19629137,0.042123663,2.030204337
COAST,TAITA TAVETA,MWATATE,ONJA,73.25,0.028610756,0.010690309,47.35629313,0.02880173,1.363943172
COAST,TAITA TAVETA,MWATATE,POPCO,718.154,0.173019255,0.023948226,46.66201269,0.182770616,8.528444783
COAST,TAITA TAVETA,MWATATE,SALIT,1837.7315,0.025795026,0.009949077,47.68458925,0.025942065,1.237036714
COAST,TAITA TAVETA,MWATATE,SAWA CANDLES,190,0.105227957,0.021457773,,0.105826,
COAST,TAITA TAVETA,MWATATE,SAWA GLYCERIN,102.8369097,0.211339915,0.059005256,,0.211708472,
COAST,TAITA TAVETA,MWATATE,SAWA MILKING JELLY,867.6559444,0.342024334,0.04068291,,0.342886312,
